PepID,AMPLabel,Prob
A04801R1,0,0.0
A04801R2,0,0.0
A04801R3,1,1.0
A04802R,0,0.0
A04802R1,0,0.0
A04802R2,0,0.0
A04802R3,0,0.0
A04803R,0,0.0
A04803R1,0,0.0
A04803R2,0,0.0
A04803R3,0,0.0
A04804R,0,0.0
A04804R1,1,1.0
A04804R2,0,0.0
A04804R3,0,0.0
A04805R,1,1.0
A04805R1,0,0.0
A04805R2,1,1.0
A04805R3,0,0.0
A04806R,0,0.0
A04806R1,0,0.0
A04806R2,0,0.0
A04806R3,0,0.0
A04807R,0,0.0
A04807R1,0,0.0
A04807R2,0,0.0
A04807R3,1,1.0
A04808R,0,0.0
A04808R1,0,0.0
A04808R2,0,0.0
A04808R3,0,0.0
A04809R,0,0.0
A04809R1,0,0.0
A04809R2,0,0.0
A04809R3,0,0.0
A04810R,0,0.0
A04810R1,0,0.0
A04810R2,0,0.0
A04810R3,0,0.0
A04811R,0,0.0
A04811R1,0,0.0
A04811R2,0,0.0
A04811R3,0,0.0
A04812R,0,0.0
A04812R1,0,0.0
A04812R2,0,0.0
A04812R3,0,0.0
A04813R,0,0.0
A04813R1,0,0.0
A04813R2,0,0.0
A04813R3,1,1.0
A04814R,0,0.0
A04814R1,0,0.0
A04814R2,0,0.0
A04814R3,0,0.0
A04815R,0,0.0
A04815R1,0,0.0
A04815R2,0,0.0
A04815R3,0,0.0
A04816R,0,0.0
A04816R1,0,0.0
A04816R2,0,0.0
A04816R3,0,0.0
A04817R,0,0.0
A04817R1,0,0.0
A04817R2,0,0.0
A04817R3,0,0.0
A04818R,0,0.0
A04818R1,0,0.0
A04818R2,0,0.0
A04818R3,0,0.0
A04819R,0,0.0
A04819R1,0,0.0
A04819R2,0,0.0
A04819R3,0,0.0
A04820R,0,0.0
A04820R1,0,0.0
A04820R2,0,0.0
A04820R3,0,0.0
A04821R,0,0.0
A04821R1,1,1.0
A04821R2,0,0.0
A04821R3,0,0.0
A04822R,0,0.0
A04822R1,1,1.0
A04822R2,0,0.0
A04822R3,0,0.0
A04823R,0,0.0
A04823R1,0,0.0
A04823R2,0,0.0
A04823R3,0,0.0
A04824R,0,0.0
A04824R1,0,0.0
A04824R2,0,0.0
A04824R3,0,0.0
A04825R,0,0.0
A04825R1,0,0.0
A04825R2,0,0.0
A04825R3,0,0.0
A04826R,0,0.0
A04826R1,0,0.0
A04826R2,0,0.0
A04826R3,0,0.0
A04827R,0,0.0
A04827R1,0,0.0
A04827R2,0,0.0
A04827R3,0,0.0
A04828R,0,0.0
A04828R1,0,0.0
A04828R2,0,0.0
A04828R3,0,0.0
A04829R,1,1.0
A04829R1,0,0.0
A04829R2,0,0.0
A04829R3,1,1.0
A04830R,1,1.0
A04830R1,1,1.0
A04830R2,0,0.0
A04830R3,0,0.0
A04831R,0,0.0
A04831R1,0,0.0
A04831R2,0,0.0
A04831R3,0,0.0
A04832R,0,0.0
A04832R1,0,0.0
A04832R2,0,0.0
A04832R3,0,0.0
A04833R,0,0.0
A04833R1,1,1.0
A04833R2,0,0.0
A04833R3,1,1.0
A04834R,0,0.0
A04834R1,0,0.0
A04834R2,0,0.0
A04834R3,0,0.0
A04835R,0,0.0
A04835R1,1,1.0
A04835R2,1,1.0
A04835R3,0,0.0
A04836R,1,1.0
A04836R1,0,0.0
A04836R2,0,0.0
A04836R3,0,0.0
A04837R,0,0.0
A04837R1,0,0.0
A04837R2,0,0.0
A04837R3,0,0.0
A04838R,0,0.0
A04838R1,0,0.0
A04838R2,0,0.0
A04838R3,0,0.0
A04839R,1,1.0
A04839R1,0,0.0
A04839R2,0,0.0
A04839R3,1,1.0
A04840R,0,0.0
A04840R1,0,0.0
A04840R2,0,0.0
A04840R3,0,0.0
A04841R,0,0.0
A04841R1,0,0.0
A04841R2,0,0.0
A04841R3,0,0.0
A04842R,0,0.0
A04842R1,0,0.0
A04842R2,0,0.0
A04842R3,0,0.0
A04843R,0,0.0
A04843R1,0,0.0
A04843R2,0,0.0
A04843R3,0,0.0
A04844R,1,1.0
A04844R1,1,1.0
A04844R2,0,0.0
A04844R3,1,1.0
A04845R,0,0.0
A04845R1,0,0.0
A04845R2,0,0.0
A04845R3,0,0.0
A04846R,0,0.0
A04846R1,0,0.0
A04846R2,0,0.0
A04846R3,0,0.0
A04847R,0,0.0
A04847R1,0,0.0
A04847R2,0,0.0
A04847R3,0,0.0
A04848R,0,0.0
A04848R1,0,0.0
A04848R2,1,1.0
A04848R3,0,0.0
A04849R,0,0.0
A04849R1,0,0.0
A04849R2,0,0.0
A04849R3,0,0.0
A04850R,0,0.0
A04850R1,0,0.0
A04850R2,0,0.0
A04850R3,0,0.0
A04851R,0,0.0
A04851R1,0,0.0
A04851R2,0,0.0
A04851R3,0,0.0
A04852R,1,1.0
A04852R1,0,0.0
A04852R2,0,0.0
A04852R3,1,1.0
A04853R,0,0.0
A04853R1,0,0.0
A04853R2,0,0.0
A04853R3,0,0.0
A04854R,0,0.0
A04854R1,0,0.0
A04854R2,0,0.0
A04854R3,0,0.0
A04855R,0,0.0
A04855R1,0,0.0
A04855R2,0,0.0
A04855R3,0,0.0
A04856R,0,0.0
A04856R1,0,0.0
A04856R2,0,0.0
A04856R3,0,0.0
A04857R,0,0.0
A04857R1,0,0.0
A04857R2,0,0.0
A04857R3,0,0.0
A04858R,0,0.0
A04858R1,0,0.0
A04858R2,0,0.0
A04858R3,0,0.0
A04859R,0,0.0
A04859R1,0,0.0
A04859R2,0,0.0
A04859R3,0,0.0
A04860R,0,0.0
A04860R1,0,0.0
A04860R2,0,0.0
A04860R3,0,0.0
A04861R,0,0.0
A04861R1,0,0.0
A04861R2,0,0.0
A04861R3,0,0.0
A04862R,0,0.0
A04862R1,0,0.0
A04862R2,1,1.0
A04862R3,0,0.0
A04863R,0,0.0
A04863R1,0,0.0
A04863R2,0,0.0
A04863R3,0,0.0
A04864R,0,0.0
A04864R1,0,0.0
A04864R2,0,0.0
A04864R3,0,0.0
A04865R,0,0.0
A04865R1,0,0.0
A04865R2,0,0.0
A04865R3,0,0.0
A04866R,0,0.0
A04866R1,0,0.0
A04866R2,0,0.0
A04866R3,0,0.0
A04867R,0,0.0
A04867R1,0,0.0
A04867R2,0,0.0
A04867R3,0,0.0
A04868R,0,0.0
A04868R1,0,0.0
A04868R2,0,0.0
A04868R3,0,0.0
A04869R,0,0.0
A04869R1,0,0.0
A04869R2,0,0.0
A04869R3,0,0.0
A04870R,0,0.0
A04870R1,0,0.0
A04870R2,0,0.0
A04870R3,0,0.0
A04871R,0,0.0
A04871R1,0,0.0
A04871R2,0,0.0
A04871R3,0,0.0
A04872R,1,1.0
A04872R1,0,0.0
A04872R2,1,1.0
A04872R3,0,0.0
A04873R,1,1.0
A04873R1,0,0.0
A04873R2,0,0.0
A04873R3,1,1.0
A04874R,0,0.0
A04874R1,0,0.0
A04874R2,0,0.0
A04874R3,0,0.0
A04875R,0,0.0
A04875R1,0,0.0
A04875R2,0,0.0
A04875R3,0,0.0
A04876R,0,0.0
A04876R1,0,0.0
A04876R2,0,0.0
A04876R3,0,0.0
A04877R,0,0.0
A04877R1,0,0.0
A04877R2,0,0.0
A04877R3,0,0.0
A04878R,0,0.0
A04878R1,0,0.0
A04878R2,0,0.0
A04878R3,0,0.0
A04879R,0,0.0
A04879R1,0,0.0
A04879R2,0,0.0
A04879R3,0,0.0
A04880R,1,1.0
A04880R1,0,0.0
A04880R2,1,1.0
A04880R3,0,0.0
A04881R,0,0.0
A04881R1,0,0.0
A04881R2,0,0.0
A04881R3,1,1.0
A04882R,0,0.0
A04882R1,0,0.0
A04882R2,0,0.0
A04882R3,0,0.0
A04883R,0,0.0
A04883R1,1,1.0
A04883R2,0,0.0
A04883R3,0,0.0
A04884R,0,0.0
A04884R1,0,0.0
A04884R2,0,0.0
A04884R3,0,0.0
A04885R,0,0.0
A04885R1,0,0.0
A04885R2,0,0.0
A04885R3,0,0.0
A04886R,0,0.0
A04886R1,0,0.0
A04886R2,0,0.0
A04886R3,0,0.0
A04887R,0,0.0
A04887R1,0,0.0
A04887R2,1,1.0
A04887R3,1,1.0
A04888R,0,0.0
A04888R1,0,0.0
A04888R2,0,0.0
A04888R3,0,0.0
A04889R,0,0.0
A04889R1,1,1.0
A04889R2,0,0.0
A04889R3,0,0.0
A04890R,0,0.0
A04890R1,0,0.0
A04890R2,0,0.0
A04890R3,0,0.0
A04891R,1,1.0
A04891R1,1,1.0
A04891R2,1,1.0
A04891R3,1,1.0
A04892R,0,0.0
A04892R1,0,0.0
A04892R2,0,0.0
A04892R3,0,0.0
A04893R,1,1.0
A04893R1,1,1.0
A04893R2,0,0.0
A04893R3,0,0.0
A04894R,0,0.0
A04894R1,0,0.0
A04894R2,0,0.0
A04894R3,0,0.0
A04895R,0,0.0
A04895R1,0,0.0
A04895R2,0,0.0
A04895R3,0,0.0
A04896R,0,0.0
A04896R1,0,0.0
A04896R2,0,0.0
A04896R3,0,0.0
A04897R,1,1.0
A04897R1,0,0.0
A04897R2,1,1.0
A04897R3,1,1.0
A04898R,0,0.0
A04898R1,0,0.0
A04898R2,0,0.0
A04898R3,0,0.0
A04899R,0,0.0
A04899R1,0,0.0
A04899R2,0,0.0
A04899R3,0,0.0
A04900R,0,0.0
A04900R1,0,0.0
A04900R2,0,0.0
A04900R3,0,0.0
A04901R,0,0.0
A04901R1,0,0.0
A04901R2,0,0.0
A04901R3,0,0.0
A04902R,0,0.0
A04902R1,1,1.0
A04902R2,0,0.0
A04902R3,0,0.0
A04903R,0,0.0
A04903R1,0,0.0
A04903R2,0,0.0
A04903R3,0,0.0
A04904R,0,0.0
A04904R1,0,0.0
A04904R2,0,0.0
A04904R3,0,0.0
A04905R,0,0.0
A04905R1,0,0.0
A04905R2,0,0.0
A04905R3,0,0.0
A04906R,0,0.0
A04906R1,0,0.0
A04906R2,0,0.0
A04906R3,0,0.0
A04907R,0,0.0
A04907R1,0,0.0
A04907R2,0,0.0
A04907R3,0,0.0
A04908R,0,0.0
A04908R1,0,0.0
A04908R2,0,0.0
A04908R3,0,0.0
A04909R,0,0.0
A04909R1,0,0.0
A04909R2,0,0.0
A04909R3,0,0.0
A04910R,0,0.0
A04910R1,0,0.0
A04910R2,0,0.0
A04910R3,0,0.0
A04911R,0,0.0
A04911R1,0,0.0
A04911R2,0,0.0
A04911R3,0,0.0
A04912R,0,0.0
A04912R1,0,0.0
A04912R2,0,0.0
A04912R3,0,0.0
A04913R,0,0.0
A04913R1,0,0.0
A04913R2,0,0.0
A04913R3,0,0.0
A04914R,0,0.0
A04914R1,0,0.0
A04914R2,0,0.0
A04914R3,0,0.0
A04915R,0,0.0
A04915R1,0,0.0
A04915R2,0,0.0
A04915R3,0,0.0
A04916R,0,0.0
A04916R1,0,0.0
A04916R2,0,0.0
A04916R3,0,0.0
A04917R,0,0.0
A04917R1,0,0.0
A04917R2,0,0.0
A04917R3,0,0.0
A04918R,0,0.0
A04918R1,0,0.0
A04918R2,0,0.0
A04918R3,1,1.0
A04919R,0,0.0
A04919R1,1,1.0
A04919R2,0,0.0
A04919R3,0,0.0
A04920R,0,0.0
A04920R1,0,0.0
A04920R2,0,0.0
A04920R3,0,0.0
A04921R,0,0.0
A04921R1,0,0.0
A04921R2,0,0.0
A04921R3,0,0.0
A04922R,0,0.0
A04922R1,0,0.0
A04922R2,0,0.0
A04922R3,0,0.0
A04923R,0,0.0
A04923R1,0,0.0
A04923R2,0,0.0
A04923R3,0,0.0
A04924R,0,0.0
